,연월,customer_id,count_0,count_1,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,routine_flg,calc_date,membership_period,exit_date
14196,201809,IK616816,5,3.0,,,,,,,,,,,,,,,,,,
14197,201809,IK617484,6,6.0,,,,,,,,,,,,,,,,,,
14198,201809,IK619199,5,7.0,,,,,,,,,,,,,,,,,,
14199,201809,IK619953,6,6.0,,,,,,,,,,,,,,,,,,
14200,201809,IK620970,9,6.0,,,,,,,,,,,,,,,,,,
14201,201809,IK623902,5,6.0,,,,,,,,,,,,,,,,,,
14202,201809,IK624245,2,2.0,,,,,,,,,,,,,,,,,,
14203,201809,IK624416,7,3.0,,,,,,,,,,,,,,,,,,
14204,201809,IK626501,8,10.0,,,,,,,,,,,,,,,,,,
14205,201809,IK629720,5,6.0,,,,,,,,,,,,,,,,,,
14206,201809,IK631448,6,9.0,,,,,,,,,,,,,,,,,,
14207,201809,IK633711,6,4.0,,,,,,,,,,,,,,,,,,
14208,201809,IK638789,8,8.0,,,,,,,,,,,,,,,,,,
14209,201809,IK641262,9,8.0,,,,,,,,,,,,,,,,,,
14210,201809,IK642724,3,2.0,,,,,,,,,,,,,,,,,,
14211,201809,IK644445,7,6.0,,,,,,,,,,,,,,,,,,
14212,201809,IK651569,5,4.0,,,,,,,,,,,,,,,,,,
14213,201809,IK653458,9,8.0,,,,,,,,,,,,,,,,,,
14214,201809,IK654848,5,2.0,,,,,,,,,,,,,,,,,,
14215,201809,IK657837,8,4.0,,,,,,,,,,,,,,,,,,
14216,201809,IK660380,1,5.0,,,,,,,,,,,,,,,,,,
14217,201809,IK661109,5,7.0,,,,,,,,,,,,,,,,,,
14218,201809,IK661529,7,5.0,,,,,,,,,,,,,,,,,,
14219,201809,IK662753,7,8.0,,,,,,,,,,,,,,,,,,
14220,201809,IK669065,6,7.0,,,,,,,,,,,,,,,,,,
14221,201809,IK670283,7,4.0,,,,,,,,,,,,,,,,,,
14222,201809,IK671472,6,10.0,,,,,,,,,,,,,,,,,,
14223,201809,IK673736,1,2.0,XXXXX,C02,F,2018-05-13,2018-10-31,CA2,1.0,주간,7500.0,입회비반액할인,3.333333333,2.0,8.0,1.0,0.0,2018-10-31,5.0,2018-09-30 00:00:00
14224,201809,IK676041,7,6.0,,,,,,,,,,,,,,,,,,
14225,201809,IK679682,3,4.0,,,,,,,,,,,,,,,,,,
14226,201809,IK680230,3,5.0,,,,,,,,,,,,,,,,,,
14227,201809,IK686301,5,4.0,,,,,,,,,,,,,,,,,,
14228,201809,IK686461,3,6.0,,,,,,,,,,,,,,,,,,
14229,201809,IK688052,8,10.0,,,,,,,,,,,,,,,,,,
14230,201809,IK693082,4,9.0,,,,,,,,,,,,,,,,,,
14231,201809,IK695797,2,5.0,,,,,,,,,,,,,,,,,,
14232,201809,IK697935,4,4.0,,,,,,,,,,,,,,,,,,
14233,201809,IK699204,2,2.0,,,,,,,,,,,,,,,,,,
14234,201809,IK699513,6,7.0,,,,,,,,,,,,,,,,,,
14235,201809,IK701555,5,4.0,,,,,,,,,,,,,,,,,,
14236,201809,IK703077,7,3.0,,,,,,,,,,,,,,,,,,
14237,201809,IK704656,8,8.0,,,,,,,,,,,,,,,,,,
14238,201809,IK710780,1,3.0,,,,,,,,,,,,,,,,,,
14239,201809,IK714626,4,4.0,,,,,,,,,,,,,,,,,,
14240,201809,IK727029,1,4.0,,,,,,,,,,,,,,,,,,
14241,201809,IK732196,4,4.0,,,,,,,,,,,,,,,,,,
14242,201809,IK732316,4,5.0,,,,,,,,,,,,,,,,,,
14243,201809,IK733351,4,9.0,,,,,,,,,,,,,,,,,,
14244,201809,IK733404,2,6.0,,,,,,,,,,,,,,,,,,
14245,201809,IK736758,5,5.0,,,,,,,,,,,,,,,,,,
14246,201809,IK740134,2,4.0,,,,,,,,,,,,,,,,,,
14247,201809,IK743815,6,7.0,,,,,,,,,,,,,,,,,,
14248,201809,IK743897,6,5.0,,,,,,,,,,,,,,,,,,
14249,201809,IK747199,4,5.0,,,,,,,,,,,,,,,,,,
14250,201809,IK749861,8,6.0,,,,,,,,,,,,,,,,,,
14251,201809,IK750625,8,8.0,,,,,,,,,,,,,,,,,,
14252,201809,IK751998,4,4.0,,,,,,,,,,,,,,,,,,
14253,201809,IK753356,5,7.0,,,,,,,,,,,,,,,,,,
14254,201809,IK755553,7,8.0,,,,,,,,,,,,,,,,,,
14255,201809,IK755601,6,8.0,,,,,,,,,,,,,,,,,,
14256,201809,IK755649,5,6.0,,,,,,,,,,,,,,,,,,
14257,201809,IK757849,5,8.0,,,,,,,,,,,,,,,,,,
14258,201809,IK758927,6,8.0,,,,,,,,,,,,,,,,,,
14259,201809,IK761183,8,9.0,,,,,,,,,,,,,,,,,,
14260,201809,IK761631,1,5.0,,,,,,,,,,,,,,,,,,
14261,201809,IK766314,4,4.0,,,,,,,,,,,,,,,,,,
14262,201809,IK770101,1,4.0,,,,,,,,,,,,,,,,,,
14263,201809,IK771427,3,4.0,,,,,,,,,,,,,,,,,,
14264,201809,IK774332,4,1.0,,,,,,,,,,,,,,,,,,
14265,201809,IK775424,8,9.0,,,,,,,,,,,,,,,,,,
14266,201809,IK779828,10,,,,,,,,,,,,,,,,,,,
14267,201809,IK782104,8,4.0,,,,,,,,,,,,,,,,,,
14268,201809,IK787243,4,5.0,,,,,,,,,,,,,,,,,,
14269,201809,IK791659,5,4.0,,,,,,,,,,,,,,,,,,
14270,201809,IK794489,8,4.0,,,,,,,,,,,,,,,,,,
14271,201809,IK795154,6,7.0,,,,,,,,,,,,,,,,,,
14272,201809,IK795481,5,7.0,,,,,,,,,,,,,,,,,,
14273,201809,IK797502,8,7.0,,,,,,,,,,,,,,,,,,
14274,201809,IK799332,4,6.0,,,,,,,,,,,,,,,,,,
14275,201809,IK802122,10,10.0,,,,,,,,,,,,,,,,,,
14276,201809,IK802877,9,8.0,,,,,,,,,,,,,,,,,,
14277,201809,IK803368,10,,,,,,,,,,,,,,,,,,,
14278,201809,IK807110,4,5.0,,,,,,,,,,,,,,,,,,
14279,201809,IK809167,3,7.0,,,,,,,,,,,,,,,,,,
14280,201809,IK810639,6,3.0,,,,,,,,,,,,,,,,,,
14281,201809,IK816400,4,2.0,XXX,C01,F,2018-03-01,2018-10-31,CA1,1.0,종일,10500.0,일반,3.428571429,4.0,6.0,1.0,1.0,2018-10-31,7.0,2018-09-30 00:00:00
14282,201809,IK817088,2,3.0,,,,,,,,,,,,,,,,,,
14283,201809,IK820199,6,6.0,,,,,,,,,,,,,,,,,,
14284,201809,IK822921,3,7.0,,,,,,,,,,,,,,,,,,
14285,201809,IK823588,4,4.0,,,,,,,,,,,,,,,,,,
14286,201809,IK828809,4,4.0,,,,,,,,,,,,,,,,,,
14287,201809,IK842365,7,6.0,,,,,,,,,,,,,,,,,,
14288,201809,IK844882,10,9.0,,,,,,,,,,,,,,,,,,
14289,201809,IK850378,7,3.0,,,,,,,,,,,,,,,,,,
14290,201809,IK851397,4,7.0,,,,,,,,,,,,,,,,,,
14291,201809,IK853515,6,5.0,,,,,,,,,,,,,,,,,,
14292,201809,IK853780,4,6.0,,,,,,,,,,,,,,,,,,
14293,201809,IK854778,2,1.0,,,,,,,,,,,,,,,,,,
14294,201809,IK855636,8,6.0,,,,,,,,,,,,,,,,,,
14295,201809,IK861991,8,11.0,,,,,,,,,,,,,,,,,,
14296,201809,IK862574,5,5.0,,,,,,,,,,,,,,,,,,
14297,201809,IK865460,9,5.0,,,,,,,,,,,,,,,,,,
14298,201809,IK871588,3,8.0,,,,,,,,,,,,,,,,,,
14299,201809,IK871961,8,6.0,,,,,,,,,,,,,,,,,,
14300,201809,IK873661,2,3.0,,,,,,,,,,,,,,,,,,
14301,201809,IK874433,1,4.0,,,,,,,,,,,,,,,,,,
14302,201809,IK874524,3,4.0,,,,,,,,,,,,,,,,,,
14303,201809,IK874777,5,9.0,,,,,,,,,,,,,,,,,,
14304,201809,IK876176,8,11.0,,,,,,,,,,,,,,,,,,
14305,201809,IK880102,7,5.0,,,,,,,,,,,,,,,,,,
14306,201809,IK881653,8,,,,,,,,,,,,,,,,,,,
14307,201809,IK881709,3,5.0,,,,,,,,,,,,,,,,,,
14308,201809,IK883066,3,4.0,,,,,,,,,,,,,,,,,,
14309,201809,IK884794,4,4.0,XXXX,C02,F,2018-04-10,2018-10-31,CA3,1.0,주간,7500.0,입회비무료,5.142857143,5.0,8.0,3.0,1.0,2018-10-31,6.0,2018-09-30 00:00:00
14310,201809,IK886752,6,5.0,,,,,,,,,,,,,,,,,,
14311,201809,IK888697,8,8.0,,,,,,,,,,,,,,,,,,
14312,201809,IK890445,9,4.0,,,,,,,,,,,,,,,,,,
14313,201809,IK891907,8,6.0,,,,,,,,,,,,,,,,,,
14314,201809,IK897447,2,7.0,,,,,,,,,,,,,,,,,,
14315,201809,IK899587,6,6.0,,,,,,,,,,,,,,,,,,
14316,201809,IK902787,5,6.0,,,,,,,,,,,,,,,,,,
14317,201809,IK904385,5,3.0,,,,,,,,,,,,,,,,,,
14318,201809,IK905330,6,4.0,,,,,,,,,,,,,,,,,,
14319,201809,IK907604,8,8.0,,,,,,,,,,,,,,,,,,
14320,201809,IK907713,4,7.0,,,,,,,,,,,,,,,,,,
14321,201809,IK911585,7,4.0,,,,,,,,,,,,,,,,,,
14322,201809,IK913187,6,6.0,,,,,,,,,,,,,,,,,,
14323,201809,IK914829,8,9.0,,,,,,,,,,,,,,,,,,
14324,201809,IK921715,9,,XXXXXX,C01,M,2018-09-05,2018-10-31,CA1,1.0,종일,10500.0,일반,6.5,6.5,9.0,4.0,0.0,2018-10-31,1.0,2018-09-30 00:00:00
14325,201809,IK923373,1,3.0,,,,,,,,,,,,,,,,,,
14326,201809,IK923881,6,10.0,,,,,,,,,,,,,,,,,,
14327,201809,IK927405,9,8.0,,,,,,,,,,,,,,,,,,
14328,201809,IK929378,8,6.0,,,,,,,,,,,,,,,,,,
14329,201809,IK930070,6,7.0,,,,,,,,,,,,,,,,,,
14330,201809,IK931165,4,8.0,,,,,,,,,,,,,,,,,,
14331,201809,IK951548,7,4.0,,,,,,,,,,,,,,,,,,
14332,201809,IK953897,4,7.0,,,,,,,,,,,,,,,,,,
14333,201809,IK961793,1,3.0,,,,,,,,,,,,,,,,,,
14334,201809,IK966075,1,4.0,,,,,,,,,,,,,,,,,,
14335,201809,IK967528,5,7.0,,,,,,,,,,,,,,,,,,
14336,201809,IK972922,2,7.0,,,,,,,,,,,,,,,,,,
14337,201809,IK975392,6,5.0,,,,,,,,,,,,,,,,,,
14338,201809,IK975905,3,2.0,,,,,,,,,,,,,,,,,,
14339,201809,IK978123,4,2.0,,,,,,,,,,,,,,,,,,
14340,201809,IK979398,6,6.0,,,,,,,,,,,,,,,,,,
14341,201809,IK980980,4,4.0,,,,,,,,,,,,,,,,,,
14342,201809,IK983460,4,5.0,,,,,,,,,,,,,,,,,,
14343,201809,IK986011,6,6.0,,,,,,,,,,,,,,,,,,
14344,201809,IK986467,6,5.0,,,,,,,,,,,,,,,,,,
14345,201809,IK988092,5,5.0,,,,,,,,,,,,,,,,,,
14346,201809,IK988102,6,9.0,,,,,,,,,,,,,,,,,,
14347,201809,IK990829,6,5.0,,,,,,,,,,,,,,,,,,
14348,201809,IK998240,6,6.0,,,,,,,,,,,,,,,,,,
14349,201809,IK999111,6,6.0,,,,,,,,,,,,,,,,,,
14350,201809,IK999272,5,5.0,,,,,,,,,,,,,,,,,,
14351,201809,OA000310,7,6.0,,,,,,,,,,,,,,,,,,
14352,201809,OA003002,6,4.0,,,,,,,,,,,,,,,,,,
14353,201809,OA004129,9,8.0,,,,,,,,,,,,,,,,,,
14354,201809,OA007004,6,6.0,,,,,,,,,,,,,,,,,,
14355,201809,OA008665,3,7.0,,,,,,,,,,,,,,,,,,
14356,201809,OA016045,1,5.0,,,,,,,,,,,,,,,,,,
14357,201809,OA018910,4,7.0,,,,,,,,,,,,,,,,,,
14358,201809,OA020996,5,5.0,,,,,,,,,,,,,,,,,,
14359,201809,OA023562,8,9.0,,,,,,,,,,,,,,,,,,
14360,201809,OA025439,8,4.0,,,,,,,,,,,,,,,,,,
14361,201809,OA030221,6,7.0,,,,,,,,,,,,,,,,,,
14362,201809,OA032400,5,5.0,,,,,,,,,,,,,,,,,,
14363,201809,OA037898,6,6.0,,,,,,,,,,,,,,,,,,
14364,201809,OA038299,7,4.0,,,,,,,,,,,,,,,,,,
14365,201809,OA039044,3,4.0,,,,,,,,,,,,,,,,,,
14366,201809,OA041301,5,5.0,,,,,,,,,,,,,,,,,,
14367,201809,OA046054,4,2.0,,,,,,,,,,,,,,,,,,
14368,201809,OA047996,4,7.0,,,,,,,,,,,,,,,,,,
14369,201809,OA052506,4,3.0,,,,,,,,,,,,,,,,,,
14370,201809,OA052852,4,3.0,,,,,,,,,,,,,,,,,,
14371,201809,OA054208,5,6.0,,,,,,,,,,,,,,,,,,
14372,201809,OA057829,6,8.0,,,,,,,,,,,,,,,,,,
14373,201809,OA057953,8,7.0,,,,,,,,,,,,,,,,,,
14374,201809,OA058104,7,10.0,,,,,,,,,,,,,,,,,,
14375,201809,OA061430,6,3.0,,,,,,,,,,,,,,,,,,
14376,201809,OA061841,4,6.0,,,,,,,,,,,,,,,,,,
14377,201809,OA067269,8,7.0,,,,,,,,,,,,,,,,,,
14378,201809,OA068305,4,4.0,,,,,,,,,,,,,,,,,,
14379,201809,OA071756,4,4.0,,,,,,,,,,,,,,,,,,
14380,201809,OA072075,6,4.0,,,,,,,,,,,,,,,,,,
14381,201809,OA075024,8,6.0,,,,,,,,,,,,,,,,,,
14382,201809,OA076062,7,7.0,,,,,,,,,,,,,,,,,,
14383,201809,OA082154,3,7.0,,,,,,,,,,,,,,,,,,
14384,201809,OA082783,8,4.0,,,,,,,,,,,,,,,,,,
14385,201809,OA085890,6,4.0,,,,,,,,,,,,,,,,,,
14386,201809,OA086620,8,11.0,,,,,,,,,,,,,,,,,,
14387,201809,OA096118,3,2.0,,,,,,,,,,,,,,,,,,
14388,201809,OA096601,8,,,,,,,,,,,,,,,,,,,
14389,201809,OA098556,5,7.0,,,,,,,,,,,,,,,,,,
14390,201809,OA100873,11,10.0,,,,,,,,,,,,,,,,,,
14391,201809,OA101976,5,5.0,,,,,,,,,,,,,,,,,,
14392,201809,OA103624,5,4.0,,,,,,,,,,,,,,,,,,
14393,201809,OA104546,2,3.0,,,,,,,,,,,,,,,,,,
14394,201809,OA104710,6,7.0,,,,,,,,,,,,,,,,,,
14395,201809,OA108854,6,4.0,,,,,,,,,,,,,,,,,,
14396,201809,OA113186,4,3.0,,,,,,,,,,,,,,,,,,
14397,201809,OA113778,7,,,,,,,,,,,,,,,,,,,
14398,201809,OA115840,6,8.0,,,,,,,,,,,,,,,,,,
14399,201809,OA116423,8,5.0,,,,,,,,,,,,,,,,,,
14400,201809,OA124956,7,5.0,,,,,,,,,,,,,,,,,,
14401,201809,OA126055,5,4.0,,,,,,,,,,,,,,,,,,
14402,201809,OA129078,3,4.0,,,,,,,,,,,,,,,,,,
14403,201809,OA131146,8,11.0,,,,,,,,,,,,,,,,,,
14404,201809,OA132029,5,6.0,,,,,,,,,,,,,,,,,,
14405,201809,OA134132,5,5.0,,,,,,,,,,,,,,,,,,
14406,201809,OA138193,10,,,,,,,,,,,,,,,,,,,
14407,201809,OA140594,5,3.0,,,,,,,,,,,,,,,,,,
14408,201809,OA144483,6,5.0,,,,,,,,,,,,,,,,,,
14409,201809,OA152457,7,6.0,,,,,,,,,,,,,,,,,,
14410,201809,OA152987,6,9.0,,,,,,,,,,,,,,,,,,
14411,201809,OA154669,1,2.0,,,,,,,,,,,,,,,,,,
14412,201809,OA157445,4,2.0,,,,,,,,,,,,,,,,,,
14413,201809,OA162065,5,4.0,,,,,,,,,,,,,,,,,,
14414,201809,OA166132,5,3.0,,,,,,,,,,,,,,,,,,
14415,201809,OA176831,3,3.0,,,,,,,,,,,,,,,,,,
14416,201809,OA181958,7,8.0,,,,,,,,,,,,,,,,,,
14417,201809,OA182166,3,9.0,,,,,,,,,,,,,,,,,,
14418,201809,OA184199,8,7.0,,,,,,,,,,,,,,,,,,
14419,201809,OA186702,1,4.0,,,,,,,,,,,,,,,,,,
14420,201809,OA187758,9,4.0,,,,,,,,,,,,,,,,,,
14421,201809,OA190016,9,,,,,,,,,,,,,,,,,,,
14422,201809,OA192308,6,6.0,,,,,,,,,,,,,,,,,,
14423,201809,OA198162,5,6.0,,,,,,,,,,,,,,,,,,
14424,201809,OA207255,5,8.0,,,,,,,,,,,,,,,,,,
14425,201809,OA207651,10,,,,,,,,,,,,,,,,,,,
14426,201809,OA210660,7,7.0,,,,,,,,,,,,,,,,,,
14427,201809,OA211420,5,7.0,,,,,,,,,,,,,,,,,,
14428,201809,OA212271,9,9.0,,,,,,,,,,,,,,,,,,
14429,201809,OA214272,7,7.0,,,,,,,,,,,,,,,,,,
14430,201809,OA215175,5,4.0,,,,,,,,,,,,,,,,,,
14431,201809,OA225076,4,4.0,,,,,,,,,,,,,,,,,,
14432,201809,OA225531,8,3.0,,,,,,,,,,,,,,,,,,
14433,201809,OA228506,5,4.0,,,,,,,,,,,,,,,,,,
14434,201809,OA232392,5,8.0,,,,,,,,,,,,,,,,,,
14435,201809,OA233706,6,3.0,,,,,,,,,,,,,,,,,,
14436,201809,OA236156,8,2.0,,,,,,,,,,,,,,,,,,
14437,201809,OA239766,3,7.0,,,,,,,,,,,,,,,,,,
14438,201809,OA240963,3,3.0,,,,,,,,,,,,,,,,,,
14439,201809,OA241119,5,5.0,,,,,,,,,,,,,,,,,,
14440,201809,OA241695,7,6.0,,,,,,,,,,,,,,,,,,
14441,201809,OA245705,9,8.0,,,,,,,,,,,,,,,,,,
14442,201809,OA245976,2,3.0,,,,,,,,,,,,,,,,,,
14443,201809,OA247479,3,1.0,,,,,,,,,,,,,,,,,,
14444,201809,OA248247,8,12.0,,,,,,,,,,,,,,,,,,
14445,201809,OA249823,6,7.0,,,,,,,,,,,,,,,,,,
14446,201809,OA250167,3,4.0,,,,,,,,,,,,,,,,,,
14447,201809,OA250792,7,5.0,,,,,,,,,,,,,,,,,,
14448,201809,OA251840,6,7.0,,,,,,,,,,,,,,,,,,
14449,201809,OA255039,3,6.0,,,,,,,,,,,,,,,,,,
14450,201809,OA261861,5,7.0,,,,,,,,,,,,,,,,,,
14451,201809,OA263631,5,4.0,,,,,,,,,,,,,,,,,,
14452,201809,OA266742,4,8.0,,,,,,,,,,,,,,,,,,
14453,201809,OA268998,3,5.0,,,,,,,,,,,,,,,,,,
14454,201809,OA270440,5,6.0,,,,,,,,,,,,,,,,,,
14455,201809,OA278526,6,6.0,,,,,,,,,,,,,,,,,,
14456,201809,OA281070,2,2.0,,,,,,,,,,,,,,,,,,
14457,201809,OA283367,3,4.0,,,,,,,,,,,,,,,,,,
14458,201809,OA285691,7,6.0,,,,,,,,,,,,,,,,,,
14459,201809,OA286310,5,6.0,,,,,,,,,,,,,,,,,,
14460,201809,OA290351,5,5.0,,,,,,,,,,,,,,,,,,
14461,201809,OA290803,7,6.0,,,,,,,,,,,,,,,,,,
14462,201809,OA294469,4,4.0,,,,,,,,,,,,,,,,,,
14463,201809,OA295880,9,7.0,,,,,,,,,,,,,,,,,,
14464,201809,OA296415,2,4.0,XXXX,C03,M,2017-10-01,2018-10-31,CA1,1.0,야간,6000.0,일반,3.428571429,4.0,5.0,1.0,0.0,2018-10-31,12.0,2018-09-30 00:00:00
14465,201809,OA297467,4,5.0,,,,,,,,,,,,,,,,,,
14466,201809,OA297910,7,8.0,,,,,,,,,,,,,,,,,,
14467,201809,OA298480,6,8.0,,,,,,,,,,,,,,,,,,
14468,201809,OA307560,8,8.0,,,,,,,,,,,,,,,,,,
14469,201809,OA309867,6,7.0,,,,,,,,,,,,,,,,,,
14470,201809,OA309947,3,6.0,,,,,,,,,,,,,,,,,,
14471,201809,OA310354,5,5.0,,,,,,,,,,,,,,,,,,
14472,201809,OA311004,2,1.0,XXXXX,C02,F,2018-06-10,2018-10-31,CA2,1.0,주간,7500.0,입회비반액할인,3.6,2.0,10.0,1.0,0.0,2018-10-31,4.0,2018-09-30 00:00:00
14473,201809,OA313854,5,3.0,,,,,,,,,,,,,,,,,,
14474,201809,OA316605,7,6.0,,,,,,,,,,,,,,,,,,
14475,201809,OA322328,4,6.0,,,,,,,,,,,,,,,,,,
14476,201809,OA327340,5,6.0,,,,,,,,,,,,,,,,,,
14477,201809,OA327486,5,6.0,,,,,,,,,,,,,,,,,,
14478,201809,OA328771,8,9.0,,,,,,,,,,,,,,,,,,
14479,201809,OA329115,5,8.0,,,,,,,,,,,,,,,,,,
14480,201809,OA332826,9,6.0,,,,,,,,,,,,,,,,,,
14481,201809,OA336650,6,10.0,,,,,,,,,,,,,,,,,,
14482,201809,OA346394,2,3.0,,,,,,,,,,,,,,,,,,
14483,201809,OA352833,7,3.0,,,,,,,,,,,,,,,,,,
14484,201809,OA353264,3,4.0,,,,,,,,,,,,,,,,,,
14485,201809,OA354722,6,6.0,,,,,,,,,,,,,,,,,,
14486,201809,OA357510,2,3.0,XXXX,C01,F,2018-06-07,2018-10-31,CA2,1.0,종일,10500.0,입회비반액할인,3.4,2.0,9.0,1.0,0.0,2018-10-31,4.0,2018-09-30 00:00:00
14487,201809,OA358651,7,9.0,,,,,,,,,,,,,,,,,,
14488,201809,OA361949,8,9.0,,,,,,,,,,,,,,,,,,
14489,201809,OA362502,6,2.0,,,,,,,,,,,,,,,,,,
14490,201809,OA368057,5,6.0,,,,,,,,,,,,,,,,,,
14491,201809,OA369571,2,4.0,,,,,,,,,,,,,,,,,,
14492,201809,OA372777,1,6.0,,,,,,,,,,,,,,,,,,
14493,201809,OA375487,4,5.0,,,,,,,,,,,,,,,,,,
14494,201809,OA375793,6,9.0,,,,,,,,,,,,,,,,,,
14495,201809,OA377206,7,,,,,,,,,,,,,,,,,,,
14496,201809,OA377888,4,5.0,,,,,,,,,,,,,,,,,,
14497,201809,OA379819,9,8.0,,,,,,,,,,,,,,,,,,
14498,201809,OA380969,7,7.0,,,,,,,,,,,,,,,,,,
14499,201809,OA383490,5,6.0,,,,,,,,,,,,,,,,,,
14500,201809,OA386824,4,6.0,,,,,,,,,,,,,,,,,,
14501,201809,OA388010,5,8.0,,,,,,,,,,,,,,,,,,
14502,201809,OA388131,3,4.0,,,,,,,,,,,,,,,,,,
14503,201809,OA389068,9,12.0,,,,,,,,,,,,,,,,,,
14504,201809,OA393462,5,6.0,,,,,,,,,,,,,,,,,,
14505,201809,OA396265,4,4.0,,,,,,,,,,,,,,,,,,
14506,201809,OA396508,6,6.0,,,,,,,,,,,,,,,,,,
14507,201809,OA396855,2,5.0,,,,,,,,,,,,,,,,,,
14508,201809,OA397694,6,3.0,,,,,,,,,,,,,,,,,,
14509,201809,OA398636,2,5.0,,,,,,,,,,,,,,,,,,
14510,201809,OA399367,4,7.0,,,,,,,,,,,,,,,,,,
14511,201809,OA401352,5,4.0,,,,,,,,,,,,,,,,,,
14512,201809,OA402491,3,6.0,,,,,,,,,,,,,,,,,,
14513,201809,OA402979,7,6.0,,,,,,,,,,,,,,,,,,
14514,201809,OA405652,4,4.0,,,,,,,,,,,,,,,,,,
14515,201809,OA406392,1,6.0,,,,,,,,,,,,,,,,,,
14516,201809,OA406772,3,3.0,,,,,,,,,,,,,,,,,,
14517,201809,OA408529,3,3.0,,,,,,,,,,,,,,,,,,
14518,201809,OA409321,4,7.0,,,,,,,,,,,,,,,,,,
14519,201809,OA410852,6,6.0,,,,,,,,,,,,,,,,,,
14520,201809,OA417856,7,6.0,,,,,,,,,,,,,,,,,,
14521,201809,OA419310,4,6.0,,,,,,,,,,,,,,,,,,
14522,201809,OA419926,5,5.0,,,,,,,,,,,,,,,,,,
14523,201809,OA422340,4,1.0,,,,,,,,,,,,,,,,,,
14524,201809,OA422514,3,2.0,,,,,,,,,,,,,,,,,,
14525,201809,OA423141,4,7.0,,,,,,,,,,,,,,,,,,
14526,201809,OA423930,1,3.0,,,,,,,,,,,,,,,,,,
14527,201809,OA427079,4,5.0,,,,,,,,,,,,,,,,,,
14528,201809,OA427655,8,9.0,,,,,,,,,,,,,,,,,,
14529,201809,OA433460,5,1.0,,,,,,,,,,,,,,,,,,
14530,201809,OA436769,8,7.0,,,,,,,,,,,,,,,,,,
14531,201809,OA440389,6,7.0,,,,,,,,,,,,,,,,,,
14532,201809,OA441503,2,6.0,,,,,,,,,,,,,,,,,,
14533,201809,OA443238,5,6.0,,,,,,,,,,,,,,,,,,
14534,201809,OA449475,1,8.0,,,,,,,,,,,,,,,,,,
14535,201809,OA449732,2,5.0,XXX,C03,F,2018-07-08,2018-10-31,CA1,1.0,야간,6000.0,일반,4.25,3.5,8.0,2.0,1.0,2018-10-31,3.0,2018-09-30 00:00:00
14536,201809,OA451747,3,5.0,,,,,,,,,,,,,,,,,,
14537,201809,OA451950,3,1.0,,,,,,,,,,,,,,,,,,
14538,201809,OA452734,3,5.0,,,,,,,,,,,,,,,,,,
14539,201809,OA459530,4,5.0,,,,,,,,,,,,,,,,,,
14540,201809,OA462037,10,8.0,,,,,,,,,,,,,,,,,,
14541,201809,OA462757,3,7.0,,,,,,,,,,,,,,,,,,
14542,201809,OA467198,8,3.0,,,,,,,,,,,,,,,,,,
14543,201809,OA467560,3,6.0,,,,,,,,,,,,,,,,,,
14544,201809,OA468240,6,7.0,,,,,,,,,,,,,,,,,,
14545,201809,OA470195,6,6.0,,,,,,,,,,,,,,,,,,
14546,201809,OA471356,4,2.0,,,,,,,,,,,,,,,,,,
14547,201809,OA472503,3,1.0,,,,,,,,,,,,,,,,,,
14548,201809,OA476099,6,7.0,,,,,,,,,,,,,,,,,,
14549,201809,OA476198,3,6.0,,,,,,,,,,,,,,,,,,
14550,201809,OA478509,2,6.0,,,,,,,,,,,,,,,,,,
14551,201809,OA484337,7,3.0,,,,,,,,,,,,,,,,,,
14552,201809,OA484479,1,3.0,,,,,,,,,,,,,,,,,,
14553,201809,OA492747,7,4.0,,,,,,,,,,,,,,,,,,
14554,201809,OA500718,4,7.0,,,,,,,,,,,,,,,,,,
14555,201809,OA500792,5,7.0,,,,,,,,,,,,,,,,,,
14556,201809,OA501813,4,5.0,,,,,,,,,,,,,,,,,,
14557,201809,OA504016,5,4.0,,,,,,,,,,,,,,,,,,
14558,201809,OA510981,4,5.0,,,,,,,,,,,,,,,,,,
14559,201809,OA510985,7,8.0,,,,,,,,,,,,,,,,,,
14560,201809,OA511050,4,3.0,,,,,,,,,,,,,,,,,,
14561,201809,OA512978,3,3.0,,,,,,,,,,,,,,,,,,
14562,201809,OA515865,5,7.0,,,,,,,,,,,,,,,,,,
14563,201809,OA524517,5,6.0,,,,,,,,,,,,,,,,,,
14564,201809,OA535401,6,7.0,,,,,,,,,,,,,,,,,,
14565,201809,OA538627,7,3.0,,,,,,,,,,,,,,,,,,
14566,201809,OA543860,3,3.0,,,,,,,,,,,,,,,,,,
14567,201809,OA544396,5,5.0,,,,,,,,,,,,,,,,,,
14568,201809,OA545330,7,6.0,,,,,,,,,,,,,,,,,,
14569,201809,OA545809,5,6.0,,,,,,,,,,,,,,,,,,
14570,201809,OA546013,5,5.0,,,,,,,,,,,,,,,,,,
14571,201809,OA546913,3,5.0,,,,,,,,,,,,,,,,,,
14572,201809,OA549397,10,10.0,,,,,,,,,,,,,,,,,,
14573,201809,OA551532,6,3.0,,,,,,,,,,,,,,,,,,
14574,201809,OA554076,5,3.0,,,,,,,,,,,,,,,,,,
14575,201809,OA557824,1,5.0,,,,,,,,,,,,,,,,,,
14576,201809,OA558072,5,4.0,,,,,,,,,,,,,,,,,,
